date	hour	visits	dow	month	day	year	deals	branded_imps	branded_clicks	nonbranded_imps	nonbranded_clicks	raw_imps	est_unc_imps	daypart	channel	kre8.visits	channel_count
2014-08-11	21	274	Monday	8	11	2014	0	25	3	799	14	113000	51800	PRIME TIME  M-F	Do It Yourself-LOCAL:National Geographic-LOCAL	46	2
2014-08-11	22	216	Monday	8	11	2014	0	15	2	475	11	151000	43400	PRIME TIME  M-F	Animal Planet-LOCAL:Do It Yourself-LOCAL	45	2
2014-08-11	23	103	Monday	8	11	2014	0	8	1	276	5	33000	19800	LATE FRINGE  M-SU	Do It Yourself-LOCAL	22	1
2014-08-12	0	68	Tuesday	8	12	2014	0	5	0	164	1	77000	37400	LATE FRINGE  M-SU	Do It Yourself-LOCAL:National Geographic-LOCAL	24	2
2014-08-12	1	63	Tuesday	8	12	2014	0	4	1	118	3	147000	51400	LATE FRINGE  M-SU	Animal Planet-LOCAL:Do It Yourself-LOCAL:National Geographic-LOCAL	23	3
2014-08-12	2	59	Tuesday	8	12	2014	0	5	1	171	2	103000	33800	LATE FRINGE  M-SU	Animal Planet-LOCAL:Do It Yourself-LOCAL	14	2
2014-08-12	3	103	Tuesday	8	12	2014	0	8	1	268	6	23000	9200	OVERNIGHT  M-SU	National Geographic-LOCAL	6	1
2014-08-12	4	118	Tuesday	8	12	2014	0	13	1	409	6	0	0	NA	NA	0	0
2014-08-12	5	269	Tuesday	8	12	2014	0	31	4	973	16	0	0	NA	NA	0	0
2014-08-12	6	325	Tuesday	8	12	2014	0	48	6	1533	25	0	0	NA	NA	0	0
2014-08-12	7	398	Tuesday	8	12	2014	0	66	7	2107	31	7000	4200	MORNING  M-F	Do It Yourself-LOCAL	5	1
2014-08-12	8	401	Tuesday	8	12	2014	0	81	7	2580	30	0	0	NA	NA	0	0
2014-08-12	9	379	Tuesday	8	12	2014	0	75	10	2375	40	13000	7800	DAYTIME M-F	Do It Yourself-LOCAL	17	1
2014-08-12	10	408	Tuesday	8	12	2014	0	80	10	2551	42	13000	7800	DAYTIME M-F	Do It Yourself-LOCAL	22	1
2014-08-12	11	556	Tuesday	8	12	2014	0	78	11	2468	46	25000	10000	DAYTIME M-F	National Geographic-LOCAL	15	1
2014-08-12	12	517	Tuesday	8	12	2014	0	78	8	2474	35	25000	10000	DAYTIME M-F	National Geographic-LOCAL	26	1
2014-08-12	13	444	Tuesday	8	12	2014	0	81	9	2573	38	0	0	NA	NA	0	0
2014-08-12	14	496	Tuesday	8	12	2014	0	67	11	2133	46	25000	10000	DAYTIME M-F	National Geographic-LOCAL	33	1
2014-08-12	15	452	Tuesday	8	12	2014	0	60	7	1919	31	25000	10000	DAYTIME M-F	National Geographic-LOCAL	34	1
2014-08-12	16	625	Tuesday	8	12	2014	0	64	9	2035	39	51000	25600	DAYTIME M-F	Do It Yourself-LOCAL:Do It Yourself-LOCAL:National Geographic-LOCAL	86	3
2014-08-12	17	561	Tuesday	8	12	2014	0	61	9	1932	36	24000	14400	ACCESS   M-F	Do It Yourself-LOCAL	35	1
2014-08-12	18	571	Tuesday	8	12	2014	0	57	8	1798	34	0	0	NA	NA	0	0
2014-08-12	19	536	Tuesday	8	12	2014	0	49	7	1568	28	41000	16400	ACCESS   M-F	National Geographic-LOCAL	11	1
2014-08-12	20	368	Tuesday	8	12	2014	0	40	7	1279	28	118000	23600	PRIME TIME  M-F	Animal Planet-LOCAL	37	1
2014-08-12	21	316	Tuesday	8	12	2014	0	31	4	982	16	66000	39600	PRIME TIME  M-F	Do It Yourself-LOCAL:Do It Yourself-LOCAL	88	2
2014-08-12	22	192	Tuesday	8	12	2014	0	19	4	595	15	33000	19800	PRIME TIME  M-F	Do It Yourself-LOCAL	49	1
2014-08-12	23	146	Tuesday	8	12	2014	0	12	4	368	16	0	0	NA	NA	0	0
2014-08-13	0	86	Wednesday	8	13	2014	0	7	1	237	2	110000	57200	LATE FRINGE  M-SU	Do It Yourself-LOCAL:Do It Yourself-LOCAL:National Geographic-LOCAL	34	3
2014-08-13	1	68	Wednesday	8	13	2014	0	6	0	201	0	33000	19800	LATE FRINGE  M-SU	Do It Yourself-LOCAL	15	1
2014-08-13	2	69	Wednesday	8	13	2014	0	6	0	193	2	140000	28000	LATE FRINGE  M-SU	Animal Planet-LOCAL:Animal Planet-LOCAL	16	2
2014-08-13	3	100	Wednesday	8	13	2014	0	9	2	298	7	0	0	NA	NA	0	0
2014-08-13	4	137	Wednesday	8	13	2014	0	14	3	445	12	23000	9200	OVERNIGHT  M-SU	National Geographic-LOCAL	6	1
2014-08-13	5	271	Wednesday	8	13	2014	0	31	5	1008	21	0	0	NA	NA	0	0
2014-08-13	6	325	Wednesday	8	13	2014	0	52	6	1705	27	39000	7800	MORNING  M-F	Animal Planet-LOCAL	7	1
2014-08-13	7	378	Wednesday	8	13	2014	0	60	7	1964	29	7000	4200	MORNING  M-F	Do It Yourself-LOCAL	9	1
2014-08-13	8	343	Wednesday	8	13	2014	0	75	11	2459	48	0	0	NA	NA	0	0
2014-08-13	9	440	Wednesday	8	13	2014	0	79	10	2574	46	13000	7800	DAYTIME M-F	Do It Yourself-LOCAL	16	1
2014-08-13	10	539	Wednesday	8	13	2014	0	80	11	2630	47	0	0	NA	NA	0	0
2014-08-13	11	509	Wednesday	8	13	2014	0	70	12	2306	52	0	0	NA	NA	0	0
2014-08-13	12	420	Wednesday	8	13	2014	0	76	9	2493	41	0	0	NA	NA	0	0
2014-08-13	13	479	Wednesday	8	13	2014	0	79	10	2601	43	13000	7800	DAYTIME M-F	Do It Yourself-LOCAL	16	1
2014-08-13	14	468	Wednesday	8	13	2014	0	73	10	2374	46	0	0	NA	NA	0	0
2014-08-13	15	479	Wednesday	8	13	2014	0	61	9	2003	39	0	0	NA	NA	0	0
2014-08-13	16	470	Wednesday	8	13	2014	0	64	8	2086	36	26000	15600	DAYTIME M-F	Do It Yourself-LOCAL:Do It Yourself-LOCAL	29	2
2014-08-13	17	492	Wednesday	8	13	2014	0	58	9	1888	37	112000	40200	ACCESS   M-F	Animal Planet-LOCAL:Do It Yourself-LOCAL:National Geographic-LOCAL	56	3
2014-08-13	18	430	Wednesday	8	13	2014	0	52	9	1702	39	0	0	NA	NA	0	0
2014-08-13	19	373	Wednesday	8	13	2014	0	47	7	1534	31	0	0	NA	NA	0	0
2014-08-13	20	307	Wednesday	8	13	2014	0	40	5	1294	21	151000	28550	PRIME TIME  M-F	Animal Planet-LOCAL:ESPN2-LOCAL	34	2
2014-08-13	21	253	Wednesday	8	13	2014	0	27	2	895	11	184000	48350	PRIME TIME  M-F	Animal Planet-LOCAL:Do It Yourself-LOCAL:ESPN2-LOCAL	44	3
2014-08-13	22	164	Wednesday	8	13	2014	0	16	2	523	7	151000	43400	PRIME TIME  M-F	Animal Planet-LOCAL:Do It Yourself-LOCAL	32	2
2014-08-13	23	101	Wednesday	8	13	2014	0	9	2	311	7	0	0	NA	NA	0	0
2014-08-14	0	74	Thursday	8	14	2014	0	6	1	203	7	33000	19800	LATE FRINGE  M-SU	Do It Yourself-LOCAL	8	1
2014-08-14	1	75	Thursday	8	14	2014	0	4	0	148	3	77000	37400	LATE FRINGE  M-SU	Do It Yourself-LOCAL:National Geographic-LOCAL	11	2
2014-08-14	2	49	Thursday	8	14	2014	0	6	0	206	1	0	0	NA	NA	0	0
2014-08-14	3	68	Thursday	8	14	2014	0	8	1	271	3	23000	9200	OVERNIGHT  M-SU	National Geographic-LOCAL	7	1
2014-08-14	4	126	Thursday	8	14	2014	0	15	2	499	9	40000	8000	OVERNIGHT  M-SU	Animal Planet-LOCAL	3	1
2014-08-14	5	186	Thursday	8	14	2014	0	31	4	1037	20	52000	9800	OVERNIGHT  M-SU	Animal Planet-LOCAL:ESPN2-LOCAL	8	2
2014-08-14	6	287	Thursday	8	14	2014	0	44	5	1482	27	39000	7800	MORNING  M-F	Animal Planet-LOCAL	4	1
2014-08-14	7	328	Thursday	8	14	2014	0	58	6	1940	32	86000	18800	MORNING  M-F	Animal Planet-LOCAL:Animal Planet-LOCAL:Nat Geo Wild-LOCAL	22	3
2014-08-14	8	349	Thursday	8	14	2014	0	68	8	2259	42	7000	4200	MORNING  M-F	Do It Yourself-LOCAL	6	1
2014-08-14	9	435	Thursday	8	14	2014	0	71	8	2353	42	13000	7800	DAYTIME M-F	Do It Yourself-LOCAL	13	1
2014-08-14	10	433	Thursday	8	14	2014	0	68	7	2270	37	0	0	NA	NA	0	0
2014-08-14	11	430	Thursday	8	14	2014	0	68	8	2271	43	18000	2700	DAYTIME M-F	ESPN2-LOCAL	21	1
2014-08-14	12	465	Thursday	8	14	2014	0	70	9	2338	46	0	0	NA	NA	0	0
2014-08-14	13	439	Thursday	8	14	2014	0	65	9	2177	49	0	0	NA	NA	0	0
2014-08-14	14	461	Thursday	8	14	2014	0	60	9	2009	46	18000	2700	DAYTIME M-F	ESPN2-LOCAL	29	1
2014-08-14	15	404	Thursday	8	14	2014	0	60	6	1999	31	0	0	NA	NA	0	0
2014-08-14	16	342	Thursday	8	14	2014	0	51	8	1684	41	29000	7100	DAYTIME M-F	ESPN2-LOCAL:Nat Geo Wild-LOCAL	60	2
2014-08-14	17	350	Thursday	8	14	2014	0	50	8	1681	41	63000	15800	ACCESS   M-F	Animal Planet-LOCAL:Nat Geo Wild-LOCAL	42	2
2014-08-14	18	367	Thursday	8	14	2014	0	47	7	1571	35	152000	37750	ACCESS   M-F	Animal Planet-LOCAL:Animal Planet-LOCAL:ESPN2-LOCAL:National Geographic-LOCAL	87	4
2014-08-14	19	326	Thursday	8	14	2014	0	42	6	1408	30	17000	2550	ACCESS   M-F	ESPN2-LOCAL	25	1
2014-08-14	20	268	Thursday	8	14	2014	0	35	4	1180	19	33000	4950	PRIME TIME  M-F	ESPN2-LOCAL	25	1
2014-08-14	21	237	Thursday	8	14	2014	0	26	3	859	14	113000	36950	PRIME TIME  M-F	ESPN2-LOCAL:National Geographic-LOCAL	52	2
2014-08-14	22	184	Thursday	8	14	2014	0	18	1	596	8	0	0	NA	NA	0	0
2014-08-14	23	138	Thursday	8	14	2014	0	13	2	431	9	44000	17600	LATE FRINGE  M-SU	National Geographic-LOCAL	21	1
2014-08-15	0	87	Friday	8	15	2014	0	6	0	206	2	0	0	NA	NA	0	0
2014-08-15	1	55	Friday	8	15	2014	0	4	0	131	0	0	0	NA	NA	0	0
2014-08-15	2	50	Friday	8	15	2014	0	5	0	155	2	0	0	NA	NA	0	0
2014-08-15	3	74	Friday	8	15	2014	0	7	1	222	4	24000	3600	OVERNIGHT  M-SU	ESPN2-LOCAL:ESPN2-LOCAL	9	2
2014-08-15	4	126	Friday	8	15	2014	0	14	2	469	9	23000	9200	OVERNIGHT  M-SU	National Geographic-LOCAL	3	1
2014-08-15	5	204	Friday	8	15	2014	0	31	3	1047	15	0	0	NA	NA	0	0
2014-08-15	6	305	Friday	8	15	2014	0	49	6	1635	27	0	0	NA	NA	0	0
2014-08-15	7	338	Friday	8	15	2014	0	53	9	1756	41	8000	3200	MORNING  M-F	Nat Geo Wild-LOCAL	14	1
2014-08-15	8	354	Friday	8	15	2014	0	60	10	2017	44	0	0	NA	NA	0	0
2014-08-15	9	374	Friday	8	15	2014	0	61	6	2029	26	0	0	NA	NA	0	0
2014-08-15	10	416	Friday	8	15	2014	0	57	7	1894	32	0	0	NA	NA	0	0
2014-08-15	11	398	Friday	8	15	2014	0	57	7	1897	32	0	0	NA	NA	0	0
2014-08-15	12	450	Friday	8	15	2014	0	60	10	2011	45	0	0	NA	NA	0	0
2014-08-15	13	433	Friday	8	15	2014	0	57	9	1889	40	0	0	NA	NA	0	0
2014-08-15	14	405	Friday	8	15	2014	0	53	7	1782	33	0	0	NA	NA	0	0
2014-08-15	15	372	Friday	8	15	2014	0	43	7	1433	32	0	0	NA	NA	0	0
2014-08-15	16	347	Friday	8	15	2014	0	40	6	1349	28	0	0	NA	NA	0	0
2014-08-15	17	331	Friday	8	15	2014	0	34	6	1127	26	0	0	NA	NA	0	0
2014-08-15	18	307	Friday	8	15	2014	0	38	5	1254	21	0	0	NA	NA	0	0
2014-08-15	19	293	Friday	8	15	2014	0	31	5	1040	24	0	0	NA	NA	0	0
2014-08-15	20	257	Friday	8	15	2014	0	27	3	915	15	0	0	NA	NA	0	0
2014-08-15	21	209	Friday	8	15	2014	0	20	3	684	14	0	0	NA	NA	0	0
2014-08-15	22	164	Friday	8	15	2014	0	13	3	447	12	0	0	NA	NA	0	0
2014-08-15	23	106	Friday	8	15	2014	0	9	1	291	7	0	0	NA	NA	0	0
2014-08-16	0	96	Saturday	8	16	2014	0	7	1	177	4	0	0	NA	NA	0	0
2014-08-16	1	55	Saturday	8	16	2014	0	4	1	110	1	0	0	NA	NA	0	0
2014-08-16	2	57	Saturday	8	16	2014	0	5	1	130	1	0	0	NA	NA	0	0
2014-08-16	3	64	Saturday	8	16	2014	0	8	1	196	3	87000	20800	OVERNIGHT  M-SU	Animal Planet-LOCAL:ESPN2-LOCAL:ESPN2-LOCAL:National Geographic-LOCAL	18	4
2014-08-16	4	151	Saturday	8	16	2014	0	17	5	440	12	23000	9200	OVERNIGHT  M-SU	National Geographic-LOCAL	7	1
2014-08-16	5	188	Saturday	8	16	2014	0	24	4	626	11	0	0	NA	NA	0	0
2014-08-16	6	314	Saturday	8	16	2014	0	37	8	956	21	0	0	NA	NA	0	0
2014-08-16	7	530	Saturday	8	16	2014	0	52	14	1359	35	0	0	NA	NA	0	0
2014-08-16	8	419	Saturday	8	16	2014	0	50	13	1311	31	57000	34200	WKD DAY SA-SU	Do It Yourself-LOCAL	4	1
2014-08-16	9	614	Saturday	8	16	2014	0	52	10	1343	25	110000	55400	WKD DAY SA-SU	Do It Yourself-LOCAL:National Geographic-LOCAL	15	2
2014-08-16	10	594	Saturday	8	16	2014	0	50	12	1291	31	57000	34200	WKD DAY SA-SU	Do It Yourself-LOCAL	3	1
2014-08-16	11	499	Saturday	8	16	2014	0	54	12	1393	31	110000	55400	WKD DAY SA-SU	Do It Yourself-LOCAL:National Geographic-LOCAL	16	2
2014-08-16	12	418	Saturday	8	16	2014	0	53	11	1371	28	110000	55400	WKD DAY SA-SU	Do It Yourself-LOCAL:National Geographic-LOCAL	33	2
2014-08-16	13	413	Saturday	8	16	2014	0	49	10	1282	25	76000	24650	WKD DAY SA-SU	ESPN2-LOCAL:National Geographic-LOCAL	26	2
2014-08-16	14	419	Saturday	8	16	2014	0	50	13	1305	32	76000	24650	WKD DAY SA-SU	ESPN2-LOCAL:National Geographic-LOCAL	56	2
2014-08-16	15	389	Saturday	8	16	2014	0	42	9	1088	23	0	0	NA	NA	0	0
2014-08-16	16	361	Saturday	8	16	2014	0	44	10	1136	26	0	0	NA	NA	0	0
2014-08-16	17	346	Saturday	8	16	2014	0	46	10	1202	26	57000	34200	WKD DAY SA-SU	Do It Yourself-LOCAL	9	1
2014-08-16	18	365	Saturday	8	16	2014	0	36	7	940	17	133000	58850	WKD DAY SA-SU	Do It Yourself-LOCAL:ESPN2-LOCAL:National Geographic-LOCAL	39	3
2014-08-16	19	369	Saturday	8	16	2014	0	38	6	994	16	50000	14250	WKD DAY SA-SU	ESPN2-LOCAL:Nat Geo Wild-LOCAL	54	2
2014-08-16	20	303	Saturday	8	16	2014	0	35	6	912	15	111000	30400	WKD PRIME SA-SU	ESPN2-LOCAL:Nat Geo Wild-LOCAL	32	2
2014-08-16	21	215	Saturday	8	16	2014	0	23	3	608	7	55000	22000	WKD PRIME SA-SU	Nat Geo Wild-LOCAL	15	1
2014-08-16	22	160	Saturday	8	16	2014	0	18	3	458	7	111000	55600	WKD PRIME SA-SU	Do It Yourself-LOCAL:Nat Geo Wild-LOCAL	17	2
2014-08-16	23	129	Saturday	8	16	2014	0	10	3	267	7	33000	19800	LATE FRINGE  M-SU	Do It Yourself-LOCAL	11	1
2014-08-17	0	103	Sunday	8	17	2014	0	6	1	161	2	22000	8800	LATE FRINGE  M-SU	Nat Geo Wild-LOCAL	0	1
2014-08-17	1	76	Sunday	8	17	2014	0	4	0	123	0	55000	28600	LATE FRINGE  M-SU	Do It Yourself-LOCAL:Nat Geo Wild-LOCAL	0	2
2014-08-17	2	60	Sunday	8	17	2014	0	4	0	116	2	33000	19800	LATE FRINGE  M-SU	Do It Yourself-LOCAL	0	1
2014-08-17	3	143	Sunday	8	17	2014	0	7	2	208	8	23000	9200	OVERNIGHT  M-SU	National Geographic-LOCAL	9	1
2014-08-17	4	116	Sunday	8	17	2014	0	11	3	317	10	63000	17200	OVERNIGHT  M-SU	Animal Planet-LOCAL:National Geographic-LOCAL	15	2
2014-08-17	5	184	Sunday	8	17	2014	0	16	4	459	14	52000	9800	OVERNIGHT  M-SU	Animal Planet-LOCAL:ESPN2-LOCAL	6	2
2014-08-17	6	471	Sunday	8	17	2014	0	29	10	814	31	0	0	NA	NA	0	0
2014-08-17	7	380	Sunday	8	17	2014	0	35	8	986	26	0	0	NA	NA	0	0
2014-08-17	8	413	Sunday	8	17	2014	0	45	7	1292	24	114000	68400	WKD DAY SA-SU	Do It Yourself-LOCAL:Do It Yourself-LOCAL	13	2
2014-08-17	9	419	Sunday	8	17	2014	0	48	9	1352	28	201000	73600	WKD DAY SA-SU	Animal Planet-LOCAL:Do It Yourself-LOCAL:National Geographic-LOCAL	44	3
2014-08-17	10	417	Sunday	8	17	2014	0	47	11	1346	35	148000	52400	WKD DAY SA-SU	Animal Planet-LOCAL:Do It Yourself-LOCAL	15	2
2014-08-17	11	466	Sunday	8	17	2014	0	47	12	1325	37	201000	73600	WKD DAY SA-SU	Animal Planet-LOCAL:Do It Yourself-LOCAL:National Geographic-LOCAL	65	3
2014-08-17	12	446	Sunday	8	17	2014	0	46	10	1312	32	205000	39850	WKD DAY SA-SU	Animal Planet-LOCAL:Animal Planet-LOCAL:ESPN2-LOCAL	74	3
2014-08-17	13	442	Sunday	8	17	2014	0	51	10	1441	32	53000	21200	WKD DAY SA-SU	National Geographic-LOCAL	34	1
2014-08-17	14	381	Sunday	8	17	2014	0	53	15	1502	48	148000	52400	WKD DAY SA-SU	Animal Planet-LOCAL:Do It Yourself-LOCAL	33	2
2014-08-17	15	400	Sunday	8	17	2014	0	52	11	1479	36	171000	55850	WKD DAY SA-SU	Animal Planet-LOCAL:Do It Yourself-LOCAL:ESPN2-LOCAL	67	3
2014-08-17	16	380	Sunday	8	17	2014	0	51	11	1450	34	167000	42850	WKD DAY SA-SU	Animal Planet-LOCAL:ESPN2-LOCAL:National Geographic-LOCAL	67	3
2014-08-17	17	422	Sunday	8	17	2014	0	56	12	1594	37	53000	21200	WKD DAY SA-SU	National Geographic-LOCAL	26	1
2014-08-17	18	430	Sunday	8	17	2014	0	53	9	1503	27	167000	42850	WKD DAY SA-SU	Animal Planet-LOCAL:ESPN2-LOCAL:National Geographic-LOCAL	84	3
2014-08-17	19	473	Sunday	8	17	2014	0	48	12	1355	37	23000	3450	WKD DAY SA-SU	ESPN2-LOCAL	28	1
2014-08-17	20	340	Sunday	8	17	2014	0	40	7	1122	23	56000	8400	WKD PRIME SA-SU	ESPN2-LOCAL	36	1
2014-08-17	21	258	Sunday	8	17	2014	0	29	7	814	22	56000	33600	WKD PRIME SA-SU	Do It Yourself-LOCAL	10	1
2014-08-17	22	172	Sunday	8	17	2014	0	19	3	545	9	0	0	NA	NA	0	0
2014-08-17	23	130	Sunday	8	17	2014	0	11	2	305	8	0	0	NA	NA	0	0
2014-08-18	0	81	Monday	8	18	2014	0	6	2	207	5	77000	37400	LATE FRINGE  M-SU	Do It Yourself-LOCAL:Nat Geo Wild-LOCAL:Nat Geo Wild-LOCAL	23	3
2014-08-18	1	68	Monday	8	18	2014	0	5	2	177	5	0	0	NA	NA	0	0
2014-08-18	2	61	Monday	8	18	2014	0	4	1	142	2	0	0	NA	NA	0	0
2014-08-18	3	84	Monday	8	18	2014	0	7	2	241	5	63000	17200	OVERNIGHT  M-SU	Animal Planet-LOCAL:National Geographic-LOCAL	4	2
2014-08-18	4	142	Monday	8	18	2014	0	13	3	460	8	87000	20800	OVERNIGHT  M-SU	Animal Planet-LOCAL:ESPN2-LOCAL:ESPN2-LOCAL:National Geographic-LOCAL	12	4
2014-08-18	5	214	Monday	8	18	2014	0	31	3	1053	10	64000	11600	OVERNIGHT  M-SU	Animal Planet-LOCAL:ESPN2-LOCAL:ESPN2-LOCAL	5	3
2014-08-18	6	348	Monday	8	18	2014	0	52	10	1786	29	0	0	NA	NA	0	0
2014-08-18	7	422	Monday	8	18	2014	0	63	12	2189	35	86000	18800	MORNING  M-F	Animal Planet-LOCAL:Animal Planet-LOCAL:Nat Geo Wild-LOCAL	22	3
2014-08-18	8	436	Monday	8	18	2014	0	74	15	2564	42	0	0	NA	NA	0	0
2014-08-18	9	452	Monday	8	18	2014	0	77	15	2651	42	40000	17500	DAYTIME M-F	Cooking Channel-LOCAL:National Geographic-LOCAL	26	2
2014-08-18	10	433	Monday	8	18	2014	0	78	21	2685	58	15000	7500	DAYTIME M-F	Cooking Channel-LOCAL	12	1
2014-08-18	11	466	Monday	8	18	2014	0	77	21	2657	60	68000	15000	DAYTIME M-F	ESPN2-LOCAL:ESPN2-LOCAL:The Weather Channel-LOCAL	35	3
2014-08-18	12	568	Monday	8	18	2014	0	80	24	2759	68	96000	30300	DAYTIME M-F	Cooking Channel-LOCAL:Do It Yourself-LOCAL:ESPN2-LOCAL:ESPN2-LOCAL:The Weather Channel-LOCAL	43	5
2014-08-18	13	558	Monday	8	18	2014	0	74	16	2553	45	13000	7800	DAYTIME M-F	Do It Yourself-LOCAL	11	1
2014-08-18	14	482	Monday	8	18	2014	0	66	13	2283	37	80000	27300	DAYTIME M-F	Cooking Channel-LOCAL:Cooking Channel-LOCAL:ESPN2-LOCAL:The Weather Channel-LOCAL	63	4
2014-08-18	15	435	Monday	8	18	2014	0	68	17	2350	48	25000	10000	DAYTIME M-F	National Geographic-LOCAL	28	1
2014-08-18	16	391	Monday	8	18	2014	0	59	16	2024	44	90000	26800	DAYTIME M-F	Animal Planet-LOCAL:Cooking Channel-LOCAL:Do It Yourself-LOCAL:ESPN2-LOCAL	38	4
2014-08-18	17	437	Monday	8	18	2014	0	52	18	1801	51	40000	20800	ACCESS   M-F	Do It Yourself-LOCAL:Nat Geo Wild-LOCAL	51	2
2014-08-18	18	419	Monday	8	18	2014	0	53	14	1842	39	47000	15700	ACCESS   M-F	Nat Geo Wild-LOCAL:The Weather Channel-LOCAL	44	2
2014-08-18	19	514	Monday	8	18	2014	0	47	13	1615	37	40000	20800	ACCESS   M-F	Do It Yourself-LOCAL:Nat Geo Wild-LOCAL	35	2
2014-08-18	20	367	Monday	8	18	2014	0	38	13	1317	36	339000	76650	PRIME TIME  M-F	Animal Planet-LOCAL:Animal Planet-LOCAL:ESPN2-LOCAL:Nat Geo Wild-LOCAL:The Weather Channel-LOCAL	94	5
2014-08-18	21	241	Monday	8	18	2014	0	23	6	784	16	33000	4950	PRIME TIME  M-F	ESPN2-LOCAL	28	1
2014-08-18	22	208	Monday	8	18	2014	0	14	5	476	14	233000	69600	PRIME TIME  M-F	Animal Planet-LOCAL:Nat Geo Wild-LOCAL:National Geographic-LOCAL	66	3
2014-08-18	23	123	Monday	8	18	2014	0	8	3	276	8	77000	27500	LATE FRINGE  M-SU	National Geographic-LOCAL:The Weather Channel-LOCAL	19	2
2014-08-19	0	86	Tuesday	8	19	2014	0	5	2	174	7	142000	47800	LATE FRINGE  M-SU	Animal Planet-LOCAL:Cooking Channel-LOCAL:Cooking Channel-LOCAL:Nat Geo Wild-LOCAL	25	4
2014-08-19	1	76	Tuesday	8	19	2014	0	3	0	114	1	186000	65400	LATE FRINGE  M-SU	Animal Planet-LOCAL:Cooking Channel-LOCAL:Cooking Channel-LOCAL:Nat Geo Wild-LOCAL:National Geographic-LOCAL	33	5
2014-08-19	2	60	Tuesday	8	19	2014	0	3	1	115	3	105000	43700	LATE FRINGE  M-SU	Cooking Channel-LOCAL:Cooking Channel-LOCAL:Nat Geo Wild-LOCAL:The Weather Channel-LOCAL	14	4
2014-08-19	3	77	Tuesday	8	19	2014	0	6	1	215	4	61000	24000	OVERNIGHT  M-SU	Cooking Channel-LOCAL:Cooking Channel-LOCAL:ESPN2-LOCAL:National Geographic-LOCAL	16	4
2014-08-19	4	156	Tuesday	8	19	2014	0	17	2	554	9	51000	17600	OVERNIGHT  M-SU	National Geographic-LOCAL:The Weather Channel-LOCAL	6	2
2014-08-19	5	230	Tuesday	8	19	2014	0	30	7	1006	25	12000	1800	OVERNIGHT  M-SU	ESPN2-LOCAL	6	1
2014-08-19	6	299	Tuesday	8	19	2014	0	50	9	1680	30	39000	7800	MORNING  M-F	Animal Planet-LOCAL	4	1
2014-08-19	7	281	Tuesday	8	19	2014	0	59	11	1978	37	122000	28800	MORNING  M-F	Animal Planet-LOCAL:Animal Planet-LOCAL:The Weather Channel-LOCAL	32	3
2014-08-19	8	352	Tuesday	8	19	2014	0	68	10	2263	36	46000	12000	MORNING  M-F	Animal Planet-LOCAL:Do It Yourself-LOCAL	13	2
2014-08-19	9	405	Tuesday	8	19	2014	0	65	13	2174	45	15000	7500	DAYTIME M-F	Cooking Channel-LOCAL	8	1
2014-08-19	10	412	Tuesday	8	19	2014	0	73	15	2427	54	15000	7500	DAYTIME M-F	Cooking Channel-LOCAL	12	1
2014-08-19	11	407	Tuesday	8	19	2014	0	74	13	2472	46	33000	10200	DAYTIME M-F	Cooking Channel-LOCAL:ESPN2-LOCAL	18	2
2014-08-19	12	461	Tuesday	8	19	2014	0	71	14	2380	48	15000	7500	DAYTIME M-F	Cooking Channel-LOCAL	8	1
2014-08-19	13	476	Tuesday	8	19	2014	0	71	14	2391	48	28000	15300	DAYTIME M-F	Cooking Channel-LOCAL:Do It Yourself-LOCAL	21	2
2014-08-19	14	473	Tuesday	8	19	2014	0	63	12	2111	43	45000	17400	DAYTIME M-F	Do It Yourself-LOCAL:The Weather Channel-LOCAL	20	2
2014-08-19	15	467	Tuesday	8	19	2014	0	56	14	1875	50	13000	7800	DAYTIME M-F	Do It Yourself-LOCAL	23	1
2014-08-19	16	458	Tuesday	8	19	2014	0	59	16	1990	55	18000	2700	DAYTIME M-F	ESPN2-LOCAL	23	1
2014-08-19	17	508	Tuesday	8	19	2014	0	57	14	1901	48	0	0	NA	NA	0	0
2014-08-19	18	417	Tuesday	8	19	2014	0	49	10	1632	36	81000	37200	ACCESS   M-F	Do It Yourself-LOCAL:Nat Geo Wild-LOCAL:National Geographic-LOCAL	50	3
2014-08-19	19	448	Tuesday	8	19	2014	0	45	8	1507	28	48000	11850	ACCESS   M-F	ESPN2-LOCAL:The Weather Channel-LOCAL	24	2
2014-08-19	20	361	Tuesday	8	19	2014	0	29	3	962	9	266000	74550	PRIME TIME  M-F	Animal Planet-LOCAL:ESPN2-LOCAL:Nat Geo Wild-LOCAL:National Geographic-LOCAL	74	4
2014-08-19	21	251	Tuesday	8	19	2014	0	21	5	710	18	28000	14000	PRIME TIME  M-F	Cooking Channel-LOCAL	12	1
2014-08-19	22	168	Tuesday	8	19	2014	0	13	2	440	8	306000	71700	PRIME TIME  M-F	Animal Planet-LOCAL:Animal Planet-LOCAL:Nat Geo Wild-LOCAL:The Weather Channel-LOCAL	71	4
2014-08-19	23	124	Tuesday	8	19	2014	0	8	2	268	6	44000	17600	LATE FRINGE  M-SU	National Geographic-LOCAL	22	1
2014-08-20	0	82	Wednesday	8	20	2014	0	5	1	163	6	92000	22800	LATE FRINGE  M-SU	Animal Planet-LOCAL:Nat Geo Wild-LOCAL	9	2
