price	model1_est	model2_est	model3_est	model4_est	model5_est
2950	6604.559399885427	4997.5	3475.7285031426463	7574.452145214522	4789.687074829932
2750	4774.060578761435	4750	3823.2212736073343	6655.659942363112	4789.687074829932
5000	7328.579507649667	5900	6864.209878363232	12931.025862068966	7276.251040221914
1900	-2873.1399005006983	2200	2439.681188852822	6655.659942363112	2417.3728222996515
17000	20646.836921699567	20435	19844.19170791279	19286.675213675215	11650.57939914163
2500	5049.418046935885	2700	1719.4920791366985	6524.113964686999	7276.251040221914
6000	8624.046743682597	7000	8746.504347134929	9121.141592920354	7276.251040221914
6700	8336.762542749462	6900	6186.683179540603	6524.113964686999	4789.687074829932
5250	8561.668749664379	6000	5630.273428394183	6418.04289544236	4789.687074829932
1400	2507.251409485462	2900	1189.4776028570832	6524.113964686999	2417.3728222996515
2500	2104.6745650618104	2450	3833.6432480245285	7574.452145214522	2504.294736842105
5900	9449.3212885195	8700	9311.952468292346	9121.141592920354	7276.251040221914
5900	6724.144345475879	5998	6348.483678163691	6524.113964686999	7276.251040221914
21500	17922.78134454328	16750	16611.26652067811	19286.675213675215	13797.777777777777
3000	7459.043317218691	5495	3843.2482916005865	7574.452145214522	4789.687074829932
2950	1412.9592679202729	2350	2953.4375641329243	6524.113964686999	2504.294736842105
10900	11228.907556084716	9900	10139.961191318374	7574.452145214522	11650.57939914163
9500	11999.92988089788	13900	10672.721450647623	6524.113964686999	11650.57939914163
5500	8301.686441170414	6900	5810.3389894094	6524.113964686999	4789.687074829932
11000	11233.235642829573	11499	11786.210648132786	9121.141592920354	7276.251040221914
5500	7913.048836154527	6900	4973.03200391362	6524.113964686999	4789.687074829932
2500	1975.0188826153385	3000	2146.024373316228	6655.659942363112	2417.3728222996515
2500	303.8341123939157	1947.5	1191.4244760408164	6524.113964686999	2417.3728222996515
8500	10925.880776024524	11499	10756.387142535914	9121.141592920354	7276.251040221914
9995	8471.234716043758	6900	10507.578315416631	6524.113964686999	7276.251040221914
8500	11560.409730836975	7500	10872.324121051028	6418.04289544236	18539.40404040404
8800	11274.207393971777	9900	10672.330663273464	7574.452145214522	11650.57939914163
700	2537.0518745927407	1800	1906.1117786431796	3175.4347826086955	2417.3728222996515
7000	6810.906658181484	5000	4460.948374122096	6418.04289544236	4789.687074829932
2500	4582.388327127528	3999.5	3400.9385170146443	7574.452145214522	4789.687074829932
17750	14281.504391788343	16500	18067.69945943572	7574.452145214522	18539.40404040404
750	2080.2659080402505	2700	1761.9548248146157	6524.113964686999	2417.3728222996515
8900	11886.644692776112	13900	9412.259351882196	6524.113964686999	11650.57939914163
4900	6598.055997089388	5000	4932.065785474031	6418.04289544236	7276.251040221914
22000	18022.382397183042	17200	18823.310515926758	16082.274725274725	18539.40404040404
27000	19176.935320004166	21000	25344.114391328876	12931.025862068966	18539.40404040404
4500	962.2453195213461	2350	2346.715964828595	6524.113964686999	2417.3728222996515
13500	7690.923220285153	5500	5944.675036402701	9804.4	4789.687074829932
26500	22579.694864334513	24999.5	23308.116134214506	19286.675213675215	27667.102040816328
6250	1513.512362253557	3000	3942.0349139393165	6655.659942363112	7276.251040221914
6800	7857.745517582673	5950	7744.067715225598	6655.659942363112	7276.251040221914
1300	-1715.0626672096846	2300	2161.91250412502	6655.659942363112	2417.3728222996515
8900	8641.590632954847	6900	9316.762529088135	6524.113964686999	7276.251040221914
6700	8296.961037557196	6900	5759.563486673057	6524.113964686999	4789.687074829932
4500	16099.121189790318	13500	14645.010410673844	19286.675213675215	13797.777777777777
13500	13056.22607239305	12900	13146.018619528004	7574.452145214522	11650.57939914163
3500	7018.9299442269	5300	6990.624596354394	9121.141592920354	2417.3728222996515
3300	1131.4470250150853	1500	2344.485736222975	3175.4347826086955	2417.3728222996515
1000	-72.30787962709383	1500	1373.570586955385	6418.04289544236	2417.3728222996515
2800	3275.319191404261	2350	2459.2705392257385	6524.113964686999	2417.3728222996515
3900	5789.730594791781	4000	5191.004339310584	6524.113964686999	7276.251040221914
1600	4122.87038677694	2350	1616.6022056526763	6524.113964686999	2504.294736842105
1000	1333.2945755214355	2350	2407.103693265083	6524.113964686999	2417.3728222996515
10000	12267.572750359574	12000	10314.883844498076	6418.04289544236	11650.57939914163
1600	4122.87038677694	2350	1616.6022056526763	6524.113964686999	2504.294736842105
17499	16828.141227453274	17750	16545.19936179145	7574.452145214522	11650.57939914163
15500	14273.523328124702	11650	14058.420312067525	7574.452145214522	11650.57939914163
2500	4109.590242689126	3450	2634.730352412361	6418.04289544236	4789.687074829932
32000	26045.964328708673	29874.5	30452.228351275306	19286.675213675215	27667.102040816328
8396	9391.161737623317	7100	8760.958615740228	6524.113964686999	7276.251040221914
1200	3183.1438903334983	2500	2593.8099324732466	7574.452145214522	2417.3728222996515
8995	9348.807378146119	7100	8313.830613042746	6524.113964686999	7276.251040221914
19500	19721.670436336117	22125	24465.45142488199	12931.025862068966	18539.40404040404
4350	7106.390801422958	6700	5090.983056112385	6524.113964686999	4789.687074829932
1	10861.185671376172	9749.5	10181.848926512204	12931.025862068966	7276.251040221914
3600	6528.196560426632	5998	4406.483450335149	6524.113964686999	4789.687074829932
27000	23965.92636373372	29750	25831.805878517116	19286.675213675215	27667.102040816328
8900	8642.474996532537	6900	9325.225933723494	6524.113964686999	7276.251040221914
2800	4228.382736635716	3200	5716.66733612606	6524.113964686999	7276.251040221914
6250	5857.750221622959	4400	4169.016349056136	7574.452145214522	4789.687074829932
15995	17492.19960283439	20250	18819.29457005249	12931.025862068966	11650.57939914163
2650	6552.167887164571	4997.5	2973.7848718896475	7574.452145214522	4789.687074829932
1925	-416.4209290144878	1750	1950.3629630736568	6524.113964686999	2417.3728222996515
13500	10977.451704380677	9900	11378.964048552849	7574.452145214522	11650.57939914163
13500	12877.755364368828	14100	11659.790060986303	12931.025862068966	7276.251040221914
1500	5998.491241363397	3050	3060.5690184785035	7574.452145214522	2417.3728222996515
1100	-2639.9330004300514	1500	1409.611184566921	6418.04289544236	2417.3728222996515
14200	14969.877334114837	15950	14843.75590338789	16082.274725274725	18539.40404040404
6900	10265.802886161477	7900	9454.807570245943	6524.113964686999	11650.57939914163
15000	15326.073822063978	15500	14785.908993622335	3175.4347826086955	18539.40404040404
18500	12779.310631065799	15900	13581.307346928916	6524.113964686999	18539.40404040404
7700	12188.555895956692	12000	9633.512132567872	6418.04289544236	11650.57939914163
1900	5587.603435612218	4400	1724.6341055417552	7574.452145214522	4789.687074829932
1000	525.3867384302033	1950	1282.5837753773912	6418.04289544236	2417.3728222996515
22500	17732.04957259556	20250	21151.614813535765	12931.025862068966	18539.40404040404
11999	10302.446964996054	9900	11850.568432872557	9804.4	7276.251040221914
4500	5479.214672062164	4000	5187.730474881948	6524.113964686999	7276.251040221914
6450	6607.250882980936	5998	5196.531914043198	6524.113964686999	4789.687074829932
14500	17296.663898182305	20250	19361.25139837603	12931.025862068966	18539.40404040404
17200	16251.939981988535	15995	16606.040300617868	6418.04289544236	18539.40404040404
4995	6267.8653822842425	3050	5259.2600824443925	7574.452145214522	7276.251040221914
5950	8678.426488132574	4997.5	4775.783368362732	7574.452145214522	4789.687074829932
6795	9245.481356415637	7100	7197.764087643323	6524.113964686999	4789.687074829932
4400	5035.069950561758	4000	3338.4619507456973	6418.04289544236	4789.687074829932
3800	9159.5813595645	5998	5041.390700781247	6524.113964686999	7276.251040221914
30000	26032.55619826428	29999	30243.095010027937	19286.675213675215	27667.102040816328
6900	10265.415989815934	7900	9450.685624065083	6524.113964686999	11650.57939914163
8700	8553.709097256831	6900	8453.409816657771	6524.113964686999	7276.251040221914
15750	15931.310355607926	16000	16024.48386280581	16082.274725274725	18539.40404040404
700	-78.69839061037874	1500	1352.9042240645676	6418.04289544236	2417.3728222996515
900	-1540.9627035152052	1100	2044.0860375970751	6418.04289544236	2504.294736842105
5500	4856.963948674449	3700	6845.517743200537	6524.113964686999	7276.251040221914
5800	9299.342855711171	7100	7783.33252723395	6524.113964686999	7276.251040221914
22000	16226.05544827991	17700	18647.24072707588	6524.113964686999	18539.40404040404
12000	14897.576056392343	15750	16389.729898424608	12931.025862068966	11650.57939914163
8700	6868.807798501461	4799	6223.271789824188	3175.4347826086955	7276.251040221914
24000	23984.35978209054	29750	26024.297746364413	19286.675213675215	27667.102040816328
1900	1261.6526227590457	2350	1142.1681804103991	7574.452145214522	2417.3728222996515
6500	8678.426488132574	4997.5	4775.783368362732	7574.452145214522	4789.687074829932
3000	6069.451261805731	3050	3629.0008497027675	7574.452145214522	2417.3728222996515
17200	16232.028150644697	15995	16474.119603116567	6418.04289544236	18539.40404040404
2500	1909.0042327554404	2450	2438.739574296703	7574.452145214522	2417.3728222996515
3500	6643.113919573856	5500	5287.621764057354	12931.025862068966	2417.3728222996515
10000	10319.853732769318	8900	8774.289661233446	7574.452145214522	7276.251040221914
5200	7587.414543253386	5495	5159.234641056984	7574.452145214522	4789.687074829932
4585	10523.513733640228	5495	4537.242326958356	7574.452145214522	7276.251040221914
750	-6782.744474981122	1900	2735.3023773552977	6655.659942363112	2417.3728222996515
4000	4698.6519298769945	5300	5930.139201343192	9121.141592920354	7276.251040221914
8995	9043.136875975242	8000	7205.379682414692	7574.452145214522	7276.251040221914
6900	9233.106184800787	7100	7062.326434733607	6524.113964686999	4789.687074829932
12000	11431.208488141854	9500	13017.135609805267	6524.113964686999	18539.40404040404
3850	9347.199072848623	6500	7459.522111255751	6418.04289544236	7276.251040221914
1800	1358.9199202838577	2350	2583.089481183806	6524.113964686999	2417.3728222996515
9500	5943.338587753575	5500	5678.831937612213	9121.141592920354	7276.251040221914
600	-3421.1948082245776	1450	1655.2855708958614	6418.04289544236	2504.294736842105
2000	7625.468745429096	5900	6708.828744842749	12931.025862068966	7276.251040221914
6750	2685.6071319456332	2500	3377.265913716107	12931.025862068966	2417.3728222996515
17400	15193.210781861384	15950	16558.59124171591	16082.274725274725	18539.40404040404
18500	16734.34747535327	15999.5	15865.27111736095	16082.274725274725	18539.40404040404
1800	-608.5319585371305	1900	3043.567487147394	7574.452145214522	2504.294736842105
8999	8578.953060663607	7000	8343.769363438108	9121.141592920354	7276.251040221914
9950	11530.482402216607	7500	10637.855021153295	6418.04289544236	11650.57939914163
6000	6464.577906931485	5500	6303.071277550796	9804.4	4789.687074829932
2800	3779.726978310467	3000	3359.0417586170743	6655.659942363112	7276.251040221914
2100	5139.180164196481	2450	1940.1621651087344	7574.452145214522	2504.294736842105
3500	6643.113919573856	5500	5287.621764057354	12931.025862068966	2417.3728222996515
4475	4794.376106872858	4750	3933.2363425853628	6655.659942363112	4789.687074829932
2000	-318.5886134944211	1900	2050.5114401856636	7574.452145214522	2417.3728222996515
4695	7679.869851713143	5495	6116.298820623382	7574.452145214522	7276.251040221914
NA	1464.106722855337	2350	3301.5484768051947	6524.113964686999	2504.294736842105
4200	6162.026330385901	5000	5569.9012749402855	6418.04289544236	7276.251040221914
3400	6637.104374998085	4997.5	3791.081736058025	7574.452145214522	4789.687074829932
5700	6663.771659211292	5500	5492.769025872634	6655.659942363112	7276.251040221914
8500	14559.79084406261	11250	13471.60377548499	6655.659942363112	11567.134146341463
28000	25415.51882568321	29874.5	27290.84877422751	19286.675213675215	27667.102040816328
6500	9592.389605116994	5495	5789.274461582674	7574.452145214522	4789.687074829932
4200	6162.026330385901	5000	5569.9012749402855	6418.04289544236	7276.251040221914
6000	11032.29243110583	6500	7058.2291733708025	3175.4347826086955	7276.251040221914
3500	4570.137609442363	3999.5	3290.3228401311853	7574.452145214522	4789.687074829932
4350	3533.116965826523	3200	2607.48791333192	6524.113964686999	4789.687074829932
23900	19580.13709613839	16750	16078.807945898758	19286.675213675215	4789.687074829932
7500	8023.651616078534	4400	6344.451681608893	7574.452145214522	7276.251040221914
20500	18289.000653783736	21000	21088.902117372578	12931.025862068966	18539.40404040404
18500	16442.784872076612	16500	21033.420773017584	7574.452145214522	18539.40404040404
15499	19270.723885512656	22125	22528.440987166992	12931.025862068966	18539.40404040404
1500	1932.3620948811551	2450	2600.909798031965	7574.452145214522	2417.3728222996515
4000	5834.632212123004	4774.5	4882.623036964225	3175.4347826086955	4789.687074829932
1000	4201.104425321581	2700	2887.431069262282	6524.113964686999	2417.3728222996515
